Transaction_ID,Date,Customer_ID,Gender,Age,Product_Category,Quantity,Price,Total_Amount
4011,2023-09-07,CUST0453,Female,40,Sports,5,90.9,454.5
4012,2023-02-11,CUST0885,Male,21,Beauty,3,27.81,83.43
4013,2023-01-06,CUST0182,Male,26,Home,5,89.76,448.8
4014,2023-09-11,CUST0628,Male,31,Beauty,3,34.57,103.71
4015,2023-03-29,CUST0324,Female,46,Home,1,89.51,89.51
4016,2023-01-25,CUST0009,Male,35,Home,4,107.18,428.72
4017,2023-06-02,CUST0071,Male,33,Home,5,100.2,501.0
4018,2023-01-23,CUST0910,Male,53,Electronics,4,260.7,1042.8
4019,2023-01-25,CUST0322,Male,33,Electronics,3,285.04,855.12
4020,2023-02-21,CUST0318,Male,27,Clothing,1,44.7,44.7
4021,2023-12-03,CUST0174,Female,68,Electronics,2,243.78,487.56
4022,2023-10-09,CUST0202,Male,66,Home,5,84.86,424.3
4023,2023-11-23,CUST0228,Female,18,Electronics,5,307.84,1539.2
4024,2023-12-08,CUST0089,Female,33,Home,5,80.51,402.55
4025,2023-09-19,CUST0724,Female,59,Home,4,99.29,397.16
4026,2023-01-24,CUST0024,Female,26,Clothing,3,53.97,161.91
4027,2023-02-21,CUST0052,Female,18,Home,1,97.35,97.35
4028,2023-05-18,CUST0374,Male,68,Sports,5,74.26,371.3
4029,2023-04-03,CUST0470,Male,51,Beauty,1,33.18,33.18
4030,2023-10-27,CUST0083,Female,69,Beauty,3,27.11,81.33
4031,2023-07-06,CUST0621,Female,27,Sports,4,75.01,300.04
4032,2023-07-19,CUST0615,Male,47,Home,4,83.13,332.52
4033,2023-08-13,CUST0752,Male,62,Sports,5,77.29,386.45
4034,2023-03-14,CUST0247,Female,43,Clothing,2,54.84,109.68
4035,2023-07-15,CUST0452,Male,19,Beauty,3,29.93,89.79
4036,2023-08-23,CUST0201,Female,65,Beauty,1,25.99,25.99
4037,2023-03-13,CUST0704,Female,60,Home,1,92.08,92.08
4038,2023-07-20,CUST0181,Female,45,Electronics,2,240.1,480.2
4039,2023-12-15,CUST0074,Female,44,Clothing,3,43.48,130.44
4040,2023-12-10,CUST0384,Male,36,Sports,2,67.61,135.22
4041,2023-07-23,CUST0755,Female,31,Home,3,99.17,297.51
4042,2023-05-09,CUST0321,Female,52,Sports,4,82.98,331.92
4043,2023-09-05,CUST0222,Female,53,Sports,2,64.1,128.2
4044,2023-05-23,CUST0226,Female,61,Sports,2,76.85,153.7
4045,2023-04-27,CUST0864,Male,66,Beauty,5,35.71,178.55
4046,2023-03-16,CUST0978,Male,60,Electronics,4,352.21,1408.84
4047,2023-07-16,CUST0613,Male,35,Clothing,1,58.16,58.16
4048,2023-01-26,CUST0761,Male,55,Clothing,1,50.86,50.86
4049,2023-03-29,CUST0526,Male,35,Home,1,100.74,100.74
4050,2023-01-11,CUST0550,Male,46,Sports,4,84.86,339.44
4051,2023-09-03,CUST0694,Female,51,Sports,5,85.0,425.0
4052,2023-10-23,CUST0916,Female,55,Sports,4,83.98,335.92
4053,2023-01-30,CUST0166,Male,24,Home,1,84.42,84.42
4054,2023-10-07,CUST0810,Female,44,Beauty,5,32.85,164.25
4055,2023-10-11,CUST0548,Male,18,Home,1,99.7,99.7
4056,2023-11-20,CUST0702,Female,44,Electronics,1,359.18,359.18
4057,2023-04-13,CUST0173,Female,41,Beauty,4,33.82,135.28
4058,2023-08-01,CUST0429,Female,56,Home,2,99.52,199.04
4059,2023-10-15,CUST0073,Male,54,Electronics,5,342.35,1711.75
4060,2023-12-30,CUST0664,Male,43,Sports,2,86.33,172.66
4061,2023-02-28,CUST0213,Male,49,Clothing,4,59.82,239.28
4062,2023-06-28,CUST0815,Male,25,Home,2,112.1,224.2
4063,2023-12-20,CUST0432,Male,69,Electronics,1,296.42,296.42
4064,2023-09-27,CUST0275,Male,66,Clothing,3,53.78,161.34
4065,2023-01-29,CUST0488,Male,56,Beauty,3,28.46,85.38
4066,2023-06-20,CUST0231,Female,62,Home,2,107.2,214.4
4067,2023-10-28,CUST0777,Male,27,Home,3,119.97,359.91
4068,2023-04-22,CUST0648,Male,27,Beauty,3,25.27,75.81
4069,2023-05-20,CUST0854,Male,38,Sports,1,84.14,84.14
4070,2023-05-11,CUST0889,Female,29,Clothing,2,54.13,108.26
4071,2023-07-27,CUST0039,Male,62,Sports,4,71.46,285.84
4072,2023-11-03,CUST0367,Female,24,Electronics,5,270.2,1351.0
4073,2023-04-30,CUST0322,Female,31,Clothing,5,44.85,224.25
4074,2023-08-29,CUST0410,Female,67,Sports,1,84.82,84.82
4075,2023-08-08,CUST0678,Female,41,Sports,5,78.87,394.35
4076,2023-11-19,CUST0937,Male,53,Sports,5,91.72,458.6
4077,2023-12-26,CUST0472,Female,58,Electronics,3,318.1,954.3
4078,2023-02-17,CUST0411,Male,22,Electronics,2,355.56,711.12
4079,2023-08-29,CUST0957,Female,46,Clothing,4,53.85,215.4
4080,2023-03-03,CUST0673,Male,63,Beauty,1,32.48,32.48
4081,2023-04-03,CUST0136,Male,59,Electronics,3,251.29,753.87
4082,2023-11-12,CUST0901,Male,69,Clothing,4,53.47,213.88
4083,2023-05-06,CUST0752,Male,45,Beauty,3,34.82,104.46
4084,2023-02-18,CUST0103,Female,36,Beauty,2,27.56,55.12
4085,2023-10-11,CUST0160,Male,28,Beauty,2,33.7,67.4
4086,2023-07-08,CUST0715,Female,46,Home,3,108.06,324.18
4087,2023-02-16,CUST0685,Female,60,Clothing,3,48.33,144.99
4088,2023-05-21,CUST0628,Female,24,Beauty,4,28.22,112.88
4089,2023-11-14,CUST0635,Male,30,Home,1,92.8,92.8
4090,2023-11-22,CUST0308,Female,23,Sports,1,80.27,80.27
4091,2023-04-02,CUST0881,Male,60,Clothing,1,52.86,52.86
4092,2023-06-12,CUST0328,Female,29,Sports,5,95.68,478.4
4093,2023-01-19,CUST0980,Male,33,Home,4,108.44,433.76
4094,2023-08-10,CUST0680,Female,56,Electronics,2,308.38,616.76
4095,2023-04-30,CUST0551,Female,23,Sports,3,66.97,200.91
4096,2023-02-03,CUST0843,Male,56,Clothing,5,55.86,279.3
4097,2023-06-06,CUST0288,Male,36,Clothing,4,48.49,193.96
4098,2023-04-01,CUST0763,Male,35,Home,2,88.06,176.12
4099,2023-06-03,CUST0530,Male,33,Beauty,2,29.67,59.34
4100,2023-02-22,CUST0540,Female,45,Sports,3,87.41,262.23
4101,2023-09-17,CUST0795,Female,69,Beauty,2,27.41,54.82
4102,2023-10-15,CUST0393,Male,53,Beauty,3,24.25,72.75
4103,2023-05-18,CUST0349,Male,54,Beauty,2,35.69,71.38
4104,2023-10-14,CUST0926,Female,56,Beauty,4,34.12,136.48
4105,2023-01-05,CUST0583,Female,69,Sports,4,73.07,292.28
4106,2023-04-18,CUST0616,Male,48,Home,3,81.79,245.37
4107,2023-08-23,CUST0822,Male,18,Clothing,5,55.96,279.8
4108,2023-06-24,CUST0140,Female,31,Beauty,3,32.87,98.61
4109,2023-11-09,CUST0412,Female,51,Home,4,98.0,392.0
4110,2023-10-03,CUST0594,Female,47,Clothing,4,54.02,216.08
4111,2023-08-23,CUST0874,Male,45,Sports,1,66.72,66.72
4112,2023-05-14,CUST0451,Male,23,Clothing,2,55.97,111.94
4113,2023-05-14,CUST0975,Female,24,Beauty,4,29.77,119.08
4114,2023-07-03,CUST0443,Female,18,Beauty,1,30.51,30.51
4115,2023-09-16,CUST0967,Male,61,Clothing,4,49.83,199.32
4116,2023-05-30,CUST0577,Male,31,Beauty,2,35.64,71.28
4117,2023-07-08,CUST0909,Female,54,Sports,3,64.6,193.8
4118,2023-05-23,CUST0778,Male,59,Beauty,4,28.9,115.6
4119,2023-12-29,CUST0810,Male,49,Beauty,3,24.55,73.65
4120,2023-12-31,CUST0923,Female,29,Sports,4,66.31,265.24
4121,2023-12-26,CUST0602,Male,39,Home,1,92.03,92.03
4122,2023-01-18,CUST0339,Male,61,Electronics,5,278.85,1394.25
4123,2023-12-28,CUST0439,Male,66,Home,3,100.57,301.71
4124,2023-02-06,CUST0422,Male,51,Beauty,5,26.93,134.65
4125,2023-07-28,CUST0890,Male,60,Home,2,92.92,185.84
4126,2023-06-29,CUST0020,Male,19,Clothing,2,48.79,97.58
4127,2023-10-23,CUST0616,Female,23,Sports,2,64.05,128.1
4128,2023-05-31,CUST0943,Female,27,Home,4,94.01,376.04
4129,2023-07-12,CUST0487,Male,31,Home,3,96.6,289.8
4130,2023-01-27,CUST0766,Female,31,Beauty,3,32.16,96.48
4131,2023-04-19,CUST0610,Female,43,Sports,5,76.08,380.4
4132,2023-05-06,CUST0108,Male,61,Electronics,2,266.68,533.36
4133,2023-08-14,CUST0432,Male,48,Clothing,4,57.66,230.64
4134,2023-03-05,CUST0309,Female,40,Home,4,115.45,461.8
4135,2023-03-30,CUST0424,Male,42,Electronics,4,293.34,1173.36
4136,2023-06-10,CUST0043,Female,70,Home,3,111.34,334.02
4137,2023-07-11,CUST0280,Female,59,Electronics,3,340.72,1022.16
4138,2023-12-31,CUST0142,Female,30,Home,4,111.49,445.96
4139,2023-01-15,CUST0803,Male,48,Home,4,96.8,387.2
4140,2023-09-01,CUST0026,Female,27,Clothing,4,48.43,193.72
4141,2023-07-01,CUST0316,Female,40,Electronics,3,250.59,751.77
4142,2023-06-12,CUST0483,Male,59,Electronics,1,314.64,314.64
4143,2023-01-30,CUST0034,Male,54,Beauty,1,33.56,33.56
4144,2023-07-10,CUST0366,Male,33,Beauty,3,28.12,84.36
4145,2023-09-26,CUST0342,Female,41,Electronics,3,354.46,1063.38
4146,2023-04-13,CUST0134,Female,45,Clothing,1,57.23,57.23
4147,2023-01-19,CUST0478,Male,54,Clothing,1,41.2,41.2
4148,2023-05-06,CUST0599,Female,70,Home,1,83.15,83.15
4149,2023-12-19,CUST0613,Female,38,Clothing,1,50.95,50.95
4150,2023-12-16,CUST0515,Male,65,Home,3,96.07,288.21
4151,2023-02-09,CUST0748,Female,48,Home,4,116.93,467.72
4152,2023-09-19,CUST0783,Female,50,Home,1,91.23,91.23
4153,2023-08-25,CUST0598,Female,43,Home,5,115.42,577.1
4154,2023-12-29,CUST0017,Female,63,Electronics,3,288.49,865.47
4155,2023-11-04,CUST0384,Male,51,Sports,1,72.84,72.84
4156,2023-03-26,CUST0239,Male,18,Electronics,5,324.52,1622.6
4157,2023-09-12,CUST0931,Female,19,Beauty,3,34.06,102.18
4158,2023-12-15,CUST0639,Female,29,Electronics,1,270.41,270.41
4159,2023-07-01,CUST0222,Male,52,Home,4,81.29,325.16
4160,2023-09-06,CUST0462,Male,31,Sports,5,90.82,454.1
4161,2023-05-10,CUST0751,Female,28,Beauty,4,27.59,110.36
4162,2023-06-04,CUST0003,Male,38,Sports,3,73.02,219.06
4163,2023-01-09,CUST0895,Male,64,Electronics,5,297.7,1488.5
4164,2023-04-26,CUST0085,Female,44,Beauty,4,29.75,119.0
4165,2023-02-18,CUST0093,Male,41,Clothing,5,53.49,267.45
4166,2023-01-05,CUST0364,Female,30,Beauty,4,33.27,133.08
4167,2023-10-01,CUST0358,Male,57,Sports,5,75.67,378.35
4168,2023-03-27,CUST0122,Female,53,Sports,3,75.0,225.0
4169,2023-11-15,CUST0635,Male,69,Sports,5,73.71,368.55
4170,2023-12-13,CUST0997,Male,28,Sports,4,74.57,298.28
4171,2023-09-23,CUST0386,Female,40,Sports,2,70.88,141.76
4172,2023-04-16,CUST0602,Male,37,Sports,5,66.93,334.65
4173,2023-01-22,CUST0057,Male,52,Clothing,3,57.32,171.96
4174,2023-04-07,CUST0131,Male,37,Electronics,1,322.7,322.7
4175,2023-07-09,CUST0475,Male,66,Clothing,5,54.71,273.55
4176,2023-02-22,CUST0065,Female,27,Home,2,91.81,183.62
4177,2023-02-14,CUST0742,Female,23,Electronics,2,250.06,500.12
4178,2023-11-25,CUST0372,Male,21,Clothing,3,44.47,133.41
4179,2023-04-08,CUST0828,Female,36,Clothing,4,48.82,195.28
4180,2023-02-15,CUST0730,Male,21,Sports,4,75.54,302.16
4181,2023-10-09,CUST0680,Female,38,Home,4,109.66,438.64
4182,2023-12-29,CUST0244,Female,38,Beauty,1,33.4,33.4
4183,2023-04-05,CUST0606,Male,27,Home,5,114.31,571.55
4184,2023-11-03,CUST0350,Male,21,Home,3,107.38,322.14
4185,2023-11-13,CUST0823,Male,19,Home,1,116.71,116.71
4186,2023-07-15,CUST0390,Male,19,Clothing,5,52.73,263.65
4187,2023-03-23,CUST0257,Male,69,Clothing,4,50.71,202.84
4188,2023-08-02,CUST0948,Male,27,Clothing,4,47.12,188.48
4189,2023-11-23,CUST0175,Female,57,Sports,4,94.55,378.2
4190,2023-01-16,CUST0199,Female,49,Sports,1,87.86,87.86
4191,2023-01-06,CUST0583,Male,26,Beauty,4,25.55,102.2
4192,2023-03-09,CUST0643,Female,21,Electronics,2,257.49,514.98
4193,2023-01-24,CUST0677,Female,35,Sports,3,83.7,251.1
4194,2023-03-07,CUST0825,Male,53,Home,1,85.79,85.79
4195,2023-06-29,CUST0303,Female,29,Clothing,3,53.54,160.62
4196,2023-09-20,CUST0658,Male,63,Electronics,5,287.93,1439.65
4197,2023-07-14,CUST0295,Male,29,Electronics,3,241.54,724.62
4198,2023-07-03,CUST0908,Female,34,Home,4,107.7,430.8
4199,2023-11-07,CUST0043,Male,34,Clothing,5,59.44,297.2
4200,2023-10-27,CUST0339,Female,43,Beauty,2,24.42,48.84
4201,2023-07-19,CUST0643,Female,45,Electronics,2,301.78,603.56
4202,2023-09-09,CUST0521,Female,64,Home,3,97.02,291.06
4203,2023-11-11,CUST0850,Male,22,Electronics,4,319.08,1276.32
4204,2023-01-27,CUST0663,Male,26,Sports,1,92.31,92.31
4205,2023-02-20,CUST0745,Male,53,Home,1,116.88,116.88
4206,2023-09-04,CUST0284,Female,23,Sports,5,64.49,322.45
4207,2023-09-18,CUST0213,Female,25,Beauty,5,31.04,155.2
4208,2023-06-15,CUST0252,Male,63,Sports,3,73.86,221.58
4209,2023-10-29,CUST0772,Male,34,Home,5,109.24,546.2
4210,2023-07-05,CUST0316,Female,26,Sports,2,82.83,165.66
4211,2023-02-17,CUST0419,Female,31,Clothing,5,46.63,233.15
4212,2023-04-24,CUST0674,Female,49,Clothing,5,45.12,225.6
4213,2023-09-19,CUST0530,Female,70,Sports,4,90.71,362.84
4214,2023-06-19,CUST0706,Male,55,Electronics,3,332.92,998.76
4215,2023-12-06,CUST0680,Male,28,Sports,2,86.94,173.88
4216,2023-01-01,CUST0783,Male,51,Electronics,2,269.46,538.92
4217,2023-04-18,CUST0448,Female,45,Sports,3,85.81,257.43
4218,2023-08-05,CUST0929,Female,58,Home,5,80.74,403.7
4219,2023-07-24,CUST0332,Male,48,Beauty,3,30.89,92.67
4220,2023-10-22,CUST0343,Male,23,Electronics,3,316.34,949.02
4221,2023-02-11,CUST0331,Female,61,Beauty,5,31.54,157.7
4222,2023-09-15,CUST0638,Female,35,Sports,4,94.89,379.56
4223,2023-02-14,CUST0066,Female,51,Home,2,97.14,194.28
4224,2023-06-15,CUST0124,Male,68,Sports,5,79.78,398.9
4225,2023-05-12,CUST0230,Female,57,Home,3,111.49,334.47
4226,2023-02-06,CUST0367,Female,37,Clothing,5,48.07,240.35
4227,2023-09-29,CUST0438,Male,64,Clothing,1,51.31,51.31
4228,2023-04-16,CUST0755,Male,21,Clothing,4,55.69,222.76
4229,2023-01-20,CUST0777,Female,54,Home,2,86.9,173.8
4230,2023-05-24,CUST0130,Female,66,Sports,2,73.77,147.54
4231,2023-12-06,CUST0172,Female,42,Home,5,81.95,409.75
4232,2023-11-18,CUST0785,Female,45,Clothing,1,56.09,56.09
4233,2023-09-17,CUST0282,Male,68,Electronics,2,349.2,698.4
4234,2023-10-11,CUST0074,Female,32,Home,2,94.99,189.98
4235,2023-09-27,CUST0410,Female,24,Beauty,3,27.13,81.39
4236,2023-08-02,CUST0354,Male,55,Electronics,4,244.91,979.64
4237,2023-08-12,CUST0877,Female,65,Home,2,99.83,199.66
4238,2023-01-25,CUST0341,Male,43,Beauty,5,30.88,154.4
4239,2023-02-24,CUST0708,Male,63,Sports,3,77.08,231.24
4240,2023-11-17,CUST0158,Female,65,Clothing,2,59.62,119.24
4241,2023-07-02,CUST0740,Male,53,Electronics,1,320.83,320.83
4242,2023-08-21,CUST0896,Female,53,Electronics,1,349.7,349.7
4243,2023-07-17,CUST0427,Female,31,Sports,3,76.73,230.19
4244,2023-11-25,CUST0274,Female,65,Home,1,97.83,97.83
4245,2023-11-09,CUST0853,Male,48,Beauty,1,32.0,32.0
4246,2023-10-16,CUST0584,Male,56,Sports,1,78.59,78.59
4247,2023-07-11,CUST0071,Male,54,Beauty,3,25.15,75.45
4248,2023-06-07,CUST0800,Male,39,Electronics,1,291.53,291.53
4249,2023-05-22,CUST0555,Male,51,Electronics,5,333.67,1668.35
4250,2023-06-22,CUST0585,Female,35,Home,4,97.37,389.48
4251,2023-07-14,CUST0327,Male,48,Clothing,3,46.52,139.56
4252,2023-11-10,CUST0665,Male,58,Beauty,2,35.81,71.62
4253,2023-08-10,CUST0483,Female,24,Beauty,4,33.61,134.44
4254,2023-03-31,CUST0744,Male,55,Beauty,5,34.3,171.5
4255,2023-01-28,CUST0415,Male,37,Clothing,3,44.21,132.63
4256,2023-10-31,CUST0478,Male,21,Clothing,1,42.46,42.46
4257,2023-06-20,CUST0259,Female,47,Electronics,3,313.75,941.25
4258,2023-05-15,CUST0680,Male,70,Beauty,5,29.81,149.05
4259,2023-03-30,CUST0966,Female,47,Sports,3,76.84,230.52
4260,2023-02-23,CUST0351,Female,59,Home,3,83.81,251.43
4261,2023-10-01,CUST0897,Female,47,Electronics,5,319.82,1599.1
4262,2023-03-19,CUST0882,Male,52,Beauty,3,28.19,84.57
4263,2023-01-10,CUST0691,Female,49,Sports,3,90.65,271.95
4264,2023-07-05,CUST0101,Female,43,Clothing,2,55.75,111.5
4265,2023-09-29,CUST0931,Female,58,Clothing,2,48.21,96.42
4266,2023-05-03,CUST0760,Female,46,Clothing,3,40.36,121.08
4267,2023-02-22,CUST0411,Female,58,Clothing,3,54.59,163.77
4268,2023-09-10,CUST0605,Female,64,Electronics,3,254.94,764.82
4269,2023-06-28,CUST0328,Female,20,Sports,2,79.98,159.96
4270,2023-05-26,CUST0732,Female,20,Clothing,4,40.51,162.04
4271,2023-11-08,CUST0104,Male,22,Home,3,104.63,313.89
4272,2023-01-16,CUST0867,Male,66,Clothing,4,54.99,219.96
4273,2023-07-16,CUST0587,Female,54,Clothing,4,50.86,203.44
4274,2023-12-25,CUST0183,Female,38,Clothing,4,58.08,232.32
4275,2023-03-21,CUST0768,Female,55,Electronics,5,332.48,1662.4
4276,2023-10-27,CUST0456,Female,61,Electronics,3,359.79,1079.37
4277,2023-08-08,CUST0246,Female,61,Beauty,5,31.13,155.65
4278,2023-01-24,CUST0060,Female,26,Electronics,5,304.6,1523.0
4279,2023-05-19,CUST0088,Male,32,Beauty,1,33.04,33.04
4280,2023-11-10,CUST0077,Female,30,Clothing,5,49.36,246.8
4281,2023-06-08,CUST0505,Female,57,Electronics,4,288.62,1154.48
4282,2023-12-11,CUST0322,Female,63,Sports,4,78.13,312.52
4283,2023-02-02,CUST0275,Male,30,Clothing,1,58.28,58.28
4284,2023-12-11,CUST0234,Female,67,Home,3,102.43,307.29
4285,2023-03-20,CUST0845,Male,50,Electronics,3,261.78,785.34
4286,2023-12-09,CUST0243,Female,69,Sports,3,86.64,259.92
4287,2023-02-04,CUST0908,Female,45,Sports,1,66.83,66.83
4288,2023-03-06,CUST0132,Male,68,Electronics,1,271.66,271.66
4289,2023-12-03,CUST0331,Male,69,Home,1,116.93,116.93
4290,2023-10-27,CUST0809,Male,39,Sports,3,76.62,229.86
4291,2023-06-13,CUST0987,Female,58,Beauty,4,34.98,139.92
4292,2023-12-25,CUST0186,Female,61,Beauty,3,27.44,82.32
4293,2023-02-09,CUST0534,Male,69,Sports,3,66.73,200.19
4294,2023-07-15,CUST0193,Male,61,Beauty,2,24.7,49.4
4295,2023-10-10,CUST0659,Male,62,Sports,2,78.23,156.46
4296,2023-08-08,CUST0309,Male,52,Beauty,4,35.27,141.08
4297,2023-05-14,CUST0687,Male,28,Clothing,1,45.22,45.22
4298,2023-09-25,CUST0204,Male,38,Beauty,1,34.79,34.79
4299,2023-02-26,CUST0454,Male,52,Electronics,4,241.37,965.48
4300,2023-01-01,CUST0494,Female,36,Home,4,81.85,327.4
4301,2023-10-21,CUST0432,Female,45,Clothing,5,44.74,223.7
4302,2023-08-27,CUST0148,Female,18,Home,4,106.17,424.68
4303,2023-12-19,CUST0652,Female,29,Clothing,4,42.95,171.8
4304,2023-05-25,CUST0537,Female,53,Clothing,3,42.06,126.18
4305,2023-07-19,CUST0228,Male,32,Electronics,4,341.39,1365.56
4306,2023-12-02,CUST0815,Female,34,Sports,4,78.95,315.8
4307,2023-02-25,CUST0628,Male,43,Clothing,3,54.36,163.08
4308,2023-12-17,CUST0237,Male,42,Beauty,5,24.4,122.0
4309,2023-10-17,CUST0727,Female,59,Clothing,2,45.97,91.94
4310,2023-06-22,CUST0118,Female,61,Clothing,1,51.05,51.05
4311,2023-07-11,CUST0588,Male,30,Home,5,85.69,428.45
4312,2023-07-20,CUST0978,Male,47,Beauty,2,25.41,50.82
4313,2023-06-20,CUST0069,Male,58,Home,2,111.24,222.48
4314,2023-06-24,CUST0412,Male,26,Electronics,1,290.81,290.81
4315,2023-01-13,CUST0725,Female,41,Beauty,5,24.13,120.65
4316,2023-11-05,CUST0204,Female,52,Electronics,5,339.31,1696.55
4317,2023-04-09,CUST0860,Male,18,Home,3,97.95,293.85
4318,2023-06-17,CUST0492,Female,39,Beauty,4,30.89,123.56
4319,2023-12-20,CUST0354,Male,19,Electronics,1,276.51,276.51
4320,2023-02-15,CUST0933,Male,30,Clothing,5,46.61,233.05
4321,2023-09-20,CUST0597,Female,54,Sports,1,93.82,93.82
4322,2023-06-23,CUST0777,Female,24,Home,4,83.26,333.04
4323,2023-09-06,CUST0028,Male,20,Beauty,4,30.0,120.0
4324,2023-01-30,CUST0311,Male,26,Beauty,4,24.06,96.24
4325,2023-02-17,CUST0260,Male,66,Sports,5,74.26,371.3
4326,2023-05-03,CUST0395,Female,25,Sports,4,88.45,353.8
4327,2023-07-26,CUST0476,Female,21,Clothing,4,45.6,182.4
4328,2023-06-08,CUST0965,Female,61,Electronics,1,316.69,316.69
4329,2023-08-30,CUST0243,Male,32,Electronics,2,271.7,543.4
4330,2023-08-04,CUST0849,Female,39,Home,3,119.78,359.34
4331,2023-06-24,CUST0799,Male,37,Sports,3,92.7,278.1
4332,2023-01-23,CUST0311,Female,64,Electronics,1,304.97,304.97
4333,2023-06-26,CUST0021,Female,36,Electronics,4,246.18,984.72
4334,2023-11-01,CUST0870,Female,70,Sports,3,89.69,269.07
4335,2023-07-31,CUST0108,Male,21,Home,5,98.91,494.55
4336,2023-06-07,CUST0371,Female,61,Beauty,4,28.1,112.4
4337,2023-03-18,CUST0579,Female,27,Electronics,4,321.97,1287.88
4338,2023-04-18,CUST0520,Female,35,Clothing,2,51.6,103.2
4339,2023-11-08,CUST0265,Female,51,Beauty,4,24.14,96.56
4340,2023-08-11,CUST0741,Male,59,Home,1,88.74,88.74
4341,2023-03-09,CUST0801,Female,20,Sports,4,92.26,369.04
4342,2023-08-22,CUST0611,Female,47,Clothing,2,51.39,102.78
4343,2023-07-28,CUST0386,Male,49,Home,5,87.35,436.75
4344,2023-08-16,CUST0687,Male,21,Home,2,119.53,239.06
4345,2023-03-05,CUST0568,Female,29,Electronics,1,288.82,288.82
4346,2023-12-01,CUST0295,Male,28,Electronics,2,322.13,644.26
4347,2023-05-04,CUST0807,Male,31,Sports,5,93.73,468.65
4348,2023-05-10,CUST0389,Male,68,Home,1,113.38,113.38
4349,2023-07-13,CUST0998,Female,63,Electronics,1,287.86,287.86
4350,2023-06-26,CUST0134,Male,39,Home,5,115.2,576.0
4351,2023-06-15,CUST0144,Female,23,Electronics,5,281.24,1406.2
4352,2023-09-04,CUST0855,Male,20,Home,3,90.15,270.45
4353,2023-10-12,CUST0295,Female,67,Beauty,2,25.28,50.56
4354,2023-10-24,CUST0772,Male,34,Electronics,3,282.01,846.03
4355,2023-06-09,CUST0543,Male,38,Electronics,4,289.22,1156.88
4356,2023-06-04,CUST0374,Female,69,Clothing,4,51.14,204.56
4357,2023-08-06,CUST0543,Female,52,Home,1,107.15,107.15
4358,2023-01-22,CUST0740,Male,28,Clothing,2,57.75,115.5
4359,2023-09-04,CUST0924,Male,57,Beauty,5,28.82,144.1
4360,2023-08-01,CUST0975,Male,52,Home,5,100.98,504.9
4361,2023-09-05,CUST0942,Female,30,Clothing,3,56.03,168.09
4362,2023-06-08,CUST0371,Female,29,Sports,1,79.16,79.16
4363,2023-12-08,CUST0402,Female,37,Clothing,4,40.17,160.68
4364,2023-04-10,CUST0188,Male,48,Clothing,1,46.48,46.48
4365,2023-12-26,CUST0184,Female,37,Beauty,1,25.8,25.8
4366,2023-01-11,CUST0698,Male,64,Clothing,1,54.46,54.46
4367,2023-09-08,CUST0305,Female,35,Clothing,4,45.51,182.04
4368,2023-09-13,CUST0141,Male,21,Beauty,4,28.98,115.92
4369,2023-08-27,CUST0666,Male,67,Clothing,3,43.42,130.26
4370,2023-12-15,CUST0585,Female,34,Beauty,2,33.9,67.8
4371,2023-04-28,CUST0408,Male,48,Sports,3,73.36,220.08
4372,2023-10-05,CUST0194,Male,18,Sports,3,80.25,240.75
4373,2023-09-10,CUST0924,Male,62,Sports,2,76.73,153.46
4374,2023-12-29,CUST0011,Female,21,Clothing,3,46.71,140.13
4375,2023-11-01,CUST0235,Male,43,Home,1,90.72,90.72
4376,2023-12-06,CUST0351,Male,57,Home,1,83.83,83.83
4377,2023-01-23,CUST0110,Female,49,Sports,4,85.42,341.68
4378,2023-01-15,CUST0133,Female,22,Sports,2,65.48,130.96
4379,2023-10-15,CUST0563,Female,26,Electronics,2,324.6,649.2
4380,2023-10-17,CUST0862,Male,35,Sports,2,88.13,176.26
4381,2023-10-27,CUST0518,Male,55,Clothing,3,50.71,152.13
4382,2023-11-20,CUST0937,Female,69,Clothing,1,48.59,48.59
4383,2023-04-19,CUST0619,Female,23,Beauty,5,25.98,129.9
4384,2023-01-10,CUST0478,Female,47,Beauty,1,35.94,35.94
4385,2023-06-08,CUST0307,Female,70,Electronics,5,289.45,1447.25
4386,2023-07-17,CUST0355,Male,51,Sports,2,86.18,172.36
4387,2023-04-02,CUST0669,Female,64,Home,2,110.39,220.78
4388,2023-11-27,CUST0726,Female,48,Electronics,3,275.65,826.95
4389,2023-11-22,CUST0203,Female,37,Sports,4,80.6,322.4
4390,2023-03-26,CUST0998,Female,41,Home,1,93.5,93.5
4391,2023-07-27,CUST0729,Female,32,Sports,1,90.72,90.72
4392,2023-11-11,CUST0049,Male,35,Sports,1,84.5,84.5
4393,2023-03-06,CUST0483,Female,21,Clothing,1,51.35,51.35
4394,2023-01-05,CUST0068,Female,62,Beauty,4,26.74,106.96
4395,2023-08-01,CUST0295,Male,43,Home,2,85.04,170.08
4396,2023-05-14,CUST0158,Male,32,Home,5,89.24,446.2
4397,2023-11-01,CUST0087,Female,58,Clothing,1,53.58,53.58
4398,2023-03-17,CUST0248,Male,63,Clothing,4,43.69,174.76
4399,2023-04-04,CUST0319,Male,34,Home,3,96.84,290.52
4400,2023-01-07,CUST0650,Male,51,Beauty,2,35.02,70.04
4401,2023-04-25,CUST0338,Female,46,Beauty,2,25.89,51.78
4402,2023-10-03,CUST0249,Female,57,Home,4,116.46,465.84
4403,2023-09-04,CUST0489,Male,40,Electronics,5,242.39,1211.95
