customer_id,recency,frequency,monetary,average_order_value,first_purchase_date,customer_tenure_days,purchase_frequency_per_day,churn,churn_probability
17176,202,3,902.32,300.7733333333333,2010-01-31 15:49:00,677,0.0044313146233382,1,0.68519956
17177,505,1,119.5,119.5,2010-07-22 14:53:00,505,0.0019801980198019,1,0.9993393
17178,731,1,432.96,432.96,2009-12-08 16:20:00,731,0.0013679890560875,1,0.9984635
17179,178,6,1507.26,251.21,2010-05-26 11:22:00,563,0.0106571936056838,1,0.50430095
17180,56,11,2236.77,203.34272727272727,2010-01-21 17:43:00,687,0.0160116448326055,0,0.29748577
17181,57,3,309.85,103.28333333333336,2010-04-23 11:21:00,596,0.0050335570469798,0,0.7646709
17182,423,2,321.3,160.65,2009-12-21 15:22:00,718,0.0027855153203342,1,0.95017534
17183,8,6,3347.31,557.885,2011-08-26 15:25:00,105,0.0571428571428571,0,0.028463973
17184,569,2,198.41000000000005,99.205,2009-12-09 14:17:00,730,0.0027397260273972,1,0.9688148
17185,592,3,229.46,76.48666666666666,2010-04-20 13:49:00,598,0.0050167224080267,1,0.7622674
17186,47,2,144.0,72.0,2011-10-10 12:52:00,60,0.0333333333333333,0,0.0026504262
17187,227,2,467.71,233.855,2010-07-01 14:38:00,526,0.0038022813688212,1,0.8834628
17188,11,13,4592.93,353.3023076923077,2009-12-08 19:16:00,731,0.0177838577291381,0,0.1085807
17189,106,5,953.63,190.726,2009-12-02 11:45:00,738,0.0067750677506775,1,0.5356167
17190,59,7,1726.57,246.65285714285716,2010-03-05 13:21:00,644,0.0108695652173913,0,0.49988106
17191,28,15,4310.34,287.356,2009-12-01 16:34:00,738,0.0203252032520325,0,0.097833134
17192,536,1,75.28,75.28,2010-06-21 16:07:00,536,0.001865671641791,1,0.9993007
17193,36,9,2310.04,256.6711111111111,2009-12-02 10:02:00,738,0.0121951219512195,0,0.2547395
17194,274,3,812.5,270.8333333333333,2010-06-27 13:16:00,530,0.0056603773584905,1,0.6835567
17195,655,1,562.98,562.98,2010-02-22 13:05:00,655,0.0015267175572519,1,0.998933
17196,428,1,327.75,327.75,2010-10-08 11:31:00,428,0.0023364485981308,1,0.9990688
17197,30,1,1013.01,1013.01,2011-11-10 10:32:00,30,0.0333333333333333,0,0.0012958328
17198,24,3,692.22,230.74,2010-12-03 14:54:00,371,0.0080862533692722,0,0.4036922
17199,582,1,135.04000000000002,135.04000000000002,2010-05-06 13:53:00,582,0.0017182130584192,1,0.9993148
17200,387,4,356.71,89.1775,2010-02-25 13:23:00,652,0.0061349693251533,1,0.7473329
17201,54,4,1143.1,285.775,2010-02-10 12:26:00,668,0.0059880239520958,0,0.73978335
17202,421,1,160.65,160.65,2010-10-15 11:25:00,421,0.002375296912114,1,0.99938893
17203,36,10,5564.09,556.409,2010-11-16 12:52:00,388,0.0257731958762886,0,0.08120381
17204,175,9,5504.6900000000005,611.6322222222223,2010-06-10 11:37:00,548,0.0164233576642335,1,0.1974817
17205,54,3,999.35,333.1166666666667,2010-05-24 15:36:00,564,0.0053191489361702,0,0.68715775
17206,53,1,204.24,204.24,2011-10-17 13:25:00,53,0.0188679245283018,0,0.0013758392
17207,652,1,292.62,292.62,2010-02-25 19:08:00,652,0.0015337423312883,1,0.9990312
17208,396,1,111.15,111.15,2010-11-09 12:50:00,396,0.0025252525252525,1,0.99945873
17209,649,3,595.7,198.5666666666667,2009-12-03 11:10:00,737,0.0040705563093622,1,0.81291914
17210,393,1,251.72,251.72,2010-11-12 12:15:00,393,0.0025445292620865,1,0.99929667
17211,27,13,3773.35,290.2576923076923,2009-12-13 13:17:00,726,0.0179063360881542,0,0.09987263
17212,253,3,794.41,264.80333333333334,2010-08-10 09:22:00,487,0.0061601642710472,1,0.7299336
17213,40,13,4869.400000000001,374.5692307692308,2009-12-15 10:28:00,725,0.0179310344827586,0,0.1085807
17214,60,6,1059.12,176.52,2010-12-15 15:14:00,359,0.0167130919220055,0,0.1657834
17215,464,1,186.15,186.15,2010-09-01 13:39:00,464,0.0021551724137931,1,0.9993259
17216,554,1,63.6,63.6,2010-06-03 13:03:00,554,0.0018050541516245,1,0.9992366
17217,234,2,210.1,105.05,2010-03-30 13:35:00,619,0.0032310177705977,1,0.8988125
17218,4,18,3891.39,216.18833333333333,2010-01-25 16:12:00,683,0.0263543191800878,0,0.09776252
17219,32,2,259.13,129.565,2010-10-19 11:29:00,417,0.0047961630695443,0,0.67079014
17220,24,21,4457.31,212.25285714285715,2010-01-20 11:57:00,689,0.0304789550072568,0,0.054018
17221,7,5,976.62,195.324,2010-04-11 15:34:00,607,0.0082372322899505,0,0.56446236
17222,65,6,1579.51,263.25166666666667,2010-01-10 15:24:00,698,0.0085959885386819,0,0.6893863
17223,310,3,558.04,186.0133333333333,2010-11-29 17:19:00,375,0.008,1,0.4921552
17224,501,1,100.86,100.86,2010-07-26 13:30:00,501,0.0019960079840319,1,0.9993393
17225,582,1,131.15,131.15,2010-05-07 11:38:00,582,0.0017182130584192,1,0.9993286
17226,309,3,895.47,298.49,2010-02-12 14:31:00,665,0.0045112781954887,1,0.68519956
17227,19,12,1878.93,156.5775,2010-01-15 15:05:00,693,0.0173160173160173,0,0.29626685
17228,16,13,2820.03,216.92538461538464,2010-03-12 11:54:00,638,0.0203761755485893,0,0.16133624
17229,96,2,318.76,159.38,2011-07-20 12:38:00,143,0.0139860139860139,1,0.5327331
17230,264,18,9388.49,521.5827777777778,2009-12-08 13:41:00,731,0.0246238030095759,1,0.11282762
17231,12,25,7064.8,282.592,2009-12-07 16:38:00,732,0.0341530054644808,0,0.034726873
17232,3,2,417.77,208.885,2011-11-25 12:24:00,15,0.1333333333333333,0,0.0010224427
17233,35,3,560.86,186.95333333333332,2009-12-15 12:03:00,725,0.0041379310344827,0,0.8354284
17234,183,1,149.89,149.89,2011-06-10 11:20:00,183,0.0054644808743169,1,0.99815184
17235,25,8,1562.98,195.3725,2010-06-04 17:01:00,553,0.0144665461121157,0,0.29536495
17236,13,12,1929.26,160.77166666666668,2010-03-07 13:00:00,642,0.0186915887850467,0,0.21546413
17237,11,4,994.13,248.5325,2010-11-23 11:45:00,382,0.0104712041884816,0,0.31182346
17238,3,32,7331.67,229.1146875,2009-12-01 10:59:00,739,0.0433017591339648,0,0.035416096
17239,313,4,1189.45,297.3625,2010-07-01 10:53:00,527,0.0075901328273244,1,0.5547957
17240,596,1,130.60000000000002,130.60000000000002,2010-04-22 15:44:00,596,0.0016778523489932,1,0.9993286
17241,385,12,2736.64,228.0533333333333,2010-02-15 14:47:00,662,0.0181268882175226,1,0.1578587
17242,108,5,2889.28,577.856,2010-01-24 10:27:00,685,0.0072992700729927,1,0.6557941
17243,1,69,20203.58,292.80550724637686,2009-12-01 15:36:00,738,0.0934959349593495,0,0.0089209275
17244,53,5,1826.04,365.208,2009-12-06 11:27:00,734,0.0068119891008174,0,0.5916857
17245,205,2,371.63,185.815,2010-01-19 15:39:00,689,0.0029027576197387,1,0.9352704
17246,547,2,38.92,19.46,2009-12-01 17:45:00,738,0.002710027100271,1,0.9044806
17247,15,1,280.09000000000003,280.09000000000003,2011-11-24 15:21:00,15,0.0666666666666666,0,0.0008645584
17248,120,2,500.54,250.27,2010-08-15 11:55:00,482,0.0041493775933609,1,0.7742135
17249,429,1,68.03,68.03,2010-10-07 11:33:00,429,0.0023310023310023,1,0.9991937
17250,4,2,381.97,190.985,2011-03-23 16:45:00,261,0.0076628352490421,0,0.5105593
17251,363,3,798.98,266.32666666666665,2009-12-15 10:36:00,725,0.0041379310344827,1,0.8330888
17252,117,2,348.91,174.45499999999998,2011-06-06 16:41:00,186,0.010752688172043,1,0.60083884
17253,18,1,178.26,178.26,2011-11-21 12:59:00,18,0.0555555555555555,0,0.0022638158
17254,5,3,469.48,156.49333333333334,2010-11-03 14:00:00,401,0.0074812967581047,0,0.495457
17255,41,4,781.7,195.425,2010-09-19 15:53:00,446,0.0089686098654708,0,0.45799425
17256,107,5,498.93,99.786,2010-04-18 13:40:00,600,0.0083333333333333,1,0.6872024
17257,436,2,189.78,94.89,2010-09-29 12:49:00,437,0.0045766590389016,1,0.8757856
17258,397,2,417.3,208.65,2010-02-12 15:51:00,665,0.0030075187969924,1,0.9675076
17259,148,6,1452.39,242.06500000000003,2010-02-22 13:38:00,655,0.0091603053435114,1,0.5778902
17260,411,1,120.95,120.95,2010-10-24 13:21:00,411,0.0024330900243309,1,0.99945873
17261,510,1,221.59,221.59,2010-07-18 11:49:00,510,0.0019607843137254,1,0.9991529
17262,52,11,2488.76,226.25090909090912,2009-12-15 11:26:00,725,0.0151724137931034,0,0.1998622
17263,208,1,63.440000000000005,63.440000000000005,2011-05-15 14:32:00,208,0.0048076923076923,1,0.9981494
17264,424,1,268.28,268.28,2010-10-11 12:52:00,424,0.0023584905660377,1,0.9991904
17265,139,2,550.01,275.005,2011-06-12 12:00:00,181,0.011049723756906,1,0.5399631
17266,2,5,501.72,100.344,2010-03-09 10:42:00,641,0.0078003120124804,0,0.6697959
17267,127,2,317.2,158.6,2011-08-04 17:19:00,127,0.0157480314960629,1,0.30703586
17268,108,11,1733.89,157.62636363636364,2009-12-08 11:46:00,732,0.0150273224043715,1,0.27967885
17269,386,1,491.81,491.81,2010-11-19 11:12:00,386,0.0025906735751295,1,0.9993932
17270,469,2,601.45,300.725,2009-12-07 17:18:00,732,0.0027322404371584,1,0.9128834
17271,736,1,204.3,204.3,2009-12-03 13:49:00,736,0.0013586956521739,1,0.99882656
17272,42,4,2148.63,537.1575,2011-03-22 12:05:00,263,0.0152091254752851,0,0.3125632
17273,424,1,141.12,141.12,2010-10-11 15:57:00,424,0.0023584905660377,1,0.99938893
17274,35,2,573.22,286.61,2010-11-09 12:06:00,396,0.005050505050505,0,0.505679
17275,383,1,114.1,114.1,2010-11-21 13:26:00,383,0.0026109660574412,1,0.9994199
17276,402,1,502.49,502.49,2010-11-02 16:20:00,402,0.0024875621890547,1,0.9992349
17277,228,2,1065.35,532.6750000000001,2011-01-21 12:37:00,323,0.0061919504643962,1,0.65865993
17278,241,2,271.24,135.62,2010-05-23 13:49:00,565,0.0035398230088495,1,0.8906203
17279,58,1,187.83,187.83,2011-10-13 11:58:00,58,0.0172413793103448,0,0.0021472527
17280,438,1,118.86,118.86,2010-09-27 16:46:00,438,0.002283105022831,1,0.9993393
17281,374,6,797.85,132.975,2010-02-04 13:00:00,673,0.0089153046062407,1,0.617256
17282,130,5,2308.54,461.708,2010-06-09 12:07:00,549,0.0091074681238615,1,0.5678488
17283,379,1,188.46,188.46,2010-11-26 11:53:00,379,0.0026385224274406,1,0.9994081
17284,60,8,2788.06,348.5075,2010-09-20 16:18:00,445,0.0179775280898876,0,0.079612866
17285,628,2,407.94,203.97,2010-02-14 14:10:00,663,0.0030165912518853,1,0.9675076
17286,22,3,389.18,129.72666666666666,2010-11-04 13:43:00,400,0.0075,0,0.48276603
17287,26,21,3826.86,182.23142857142855,2009-12-03 12:45:00,737,0.0284938941655359,0,0.08450165
17288,9,11,2468.43,224.40272727272725,2010-11-10 14:44:00,394,0.0279187817258883,0,0.04727973
17289,32,9,2041.8,226.86666666666667,2010-03-08 12:52:00,641,0.0140405616224648,0,0.31067026
17290,4,8,1487.96,185.995,2009-12-13 13:28:00,726,0.0110192837465564,0,0.4632433
17291,308,1,550.8000000000001,550.8000000000001,2011-02-04 13:04:00,308,0.0032467532467532,1,0.998116
17292,472,2,271.75,135.875,2010-05-09 14:52:00,579,0.003454231433506,1,0.8575168
17293,8,17,3750.63,220.62529411764703,2009-12-03 15:09:00,736,0.0230978260869565,0,0.086562105
17294,669,2,467.79,233.895,2010-02-08 14:21:00,669,0.0029895366218236,1,0.9666677
17295,29,3,547.0,182.33333333333331,2011-10-06 12:22:00,65,0.0461538461538461,0,0.0018647877
17296,730,1,338.13,338.13,2009-12-09 14:01:00,730,0.0013698630136986,1,0.9983261
17297,17,1,128.18,128.18,2011-11-22 14:43:00,17,0.0588235294117647,0,0.0042586816
17298,101,5,954.26,190.852,2010-03-08 08:56:00,642,0.0077881619937694,1,0.58171433
17299,12,6,993.23,165.53833333333333,2010-08-15 16:00:00,481,0.0124740124740124,0,0.41887975
17300,391,2,393.64,196.82,2010-08-15 11:02:00,482,0.0041493775933609,1,0.778793
17301,21,2,294.39,147.195,2010-03-25 13:16:00,624,0.0032051282051282,0,0.8593208
17302,15,5,1135.63,227.12600000000003,2011-02-07 10:14:00,306,0.0163398692810457,0,0.17617871
17303,361,1,250.04,250.04,2010-12-13 13:32:00,361,0.002770083102493,1,0.99851936
17304,534,1,111.5,111.5,2010-06-23 16:23:00,534,0.0018726591760299,1,0.99937445
17305,649,1,2135.46,2135.46,2010-03-01 12:47:00,649,0.0015408320493066,1,0.99864465
17306,11,21,9782.35,465.8261904761905,2010-11-01 11:38:00,404,0.0519801980198019,0,0.026965683
17307,395,11,3999.89,363.6263636363637,2010-01-19 16:38:00,689,0.0159651669085631,1,0.22995502
17308,393,2,4511.76,2255.88,2010-09-13 09:35:00,453,0.0044150110375275,1,0.56528515
17309,95,3,320.39,106.79666666666668,2010-02-04 15:49:00,673,0.0044576523031203,1,0.77543885
17310,387,2,1025.1,512.55,2010-06-23 11:38:00,535,0.0037383177570093,1,0.8805194
17311,78,6,3566.56,594.4266666666666,2010-02-03 12:38:00,675,0.0088888888888888,0,0.49063876
17312,139,3,644.3,214.76666666666665,2011-07-03 13:12:00,159,0.0188679245283018,1,0.12431422
17313,31,1,2328.84,2328.84,2011-11-08 15:45:00,31,0.032258064516129,0,0.0015320326
17314,25,17,4904.43,288.4958823529412,2009-12-03 11:25:00,737,0.0230664857530529,0,0.08424923
17315,2,43,9599.58,223.2460465116279,2010-09-27 12:45:00,439,0.0979498861047836,0,0.0093387365
17316,420,1,124.45,124.45,2010-10-15 14:35:00,420,0.0023809523809523,1,0.9994012
17317,46,3,2600.34,866.7800000000001,2011-09-11 12:45:00,90,0.0333333333333333,0,0.003092359
17318,725,1,157.32999999999998,157.32999999999998,2009-12-14 13:11:00,725,0.0013793103448275,1,0.99906176
17319,669,1,29.1,29.1,2010-02-08 15:47:00,669,0.0014947683109118,1,0.9990588
17320,100,6,2444.85,407.475,2010-01-21 16:29:00,687,0.0087336244541484,1,0.5771276
17321,8,6,1665.21,277.535,2010-05-11 12:10:00,578,0.0103806228373702,0,0.50427
17322,376,5,922.59,184.518,2009-12-03 11:46:00,737,0.0067842605156037,1,0.5356167
17323,15,12,1551.04,129.25333333333333,2010-01-10 11:58:00,699,0.0171673819742489,0,0.39580396
17324,18,12,2171.07,180.9225,2009-12-18 15:29:00,721,0.0166435506241331,0,0.2328947
17325,280,3,609.5699999999999,203.19,2010-03-08 11:31:00,642,0.0046728971962616,1,0.71946955
17326,408,2,312.35,156.175,2010-06-28 14:05:00,529,0.0037807183364839,1,0.8848272
17327,410,2,152.35,76.175,2010-05-26 11:20:00,563,0.0035523978685612,1,0.956767
17328,673,1,104.7,104.7,2010-02-04 17:11:00,673,0.0014858841010401,1,0.9992685
17329,14,5,998.53,199.706,2009-12-03 16:09:00,736,0.0067934782608695,0,0.5356167
17330,23,4,423.8,105.95,2010-03-02 09:20:00,648,0.0061728395061728,0,0.7532075
17331,124,1,175.2,175.2,2011-08-08 11:55:00,124,0.0080645161290322,1,0.9950663
17332,528,5,838.27,167.654,2010-02-21 14:41:00,656,0.0076219512195121,1,0.5213078
17333,86,1,494.25,494.25,2011-09-15 10:11:00,86,0.0116279069767441,0,0.0072617573
17334,302,3,635.1500000000001,211.7166666666667,2010-10-29 12:16:00,407,0.0073710073710073,1,0.4692077
17335,384,2,497.04,248.52,2010-01-24 11:15:00,685,0.002919708029197,1,0.96825355
17336,472,1,81.12,81.12,2010-08-24 15:37:00,472,0.0021186440677966,1,0.99926144
17337,151,4,1981.06,495.265,2011-02-02 17:06:00,310,0.0129032258064516,1,0.3711827
17338,17,17,11889.33,699.3723529411765,2010-03-10 16:09:00,639,0.0266040688575899,0,0.085612416
17339,94,3,302.36,100.78666666666668,2010-07-18 13:08:00,509,0.005893909626719,1,0.8241834
17340,30,18,19617.95,1089.8861111111112,2010-02-14 14:54:00,663,0.0271493212669683,0,0.2815998
17341,157,5,1272.21,254.442,2010-06-17 18:17:00,540,0.0092592592592592,1,0.49470186
17342,380,4,1227.54,306.885,2010-02-08 09:16:00,670,0.0059701492537313,1,0.73978335
17343,355,6,1259.94,209.99,2009-12-03 18:30:00,736,0.0081521739130434,1,0.5116508
17344,46,2,457.36,228.68,2009-12-11 12:31:00,729,0.0027434842249657,0,0.76949126
17345,15,10,1586.63,158.663,2009-12-01 16:17:00,738,0.013550135501355,0,0.37947652
17346,4,26,4998.61,192.2542307692308,2010-04-18 12:18:00,601,0.043261231281198,0,0.0402946
17347,86,1,228.96,228.96,2011-09-14 13:12:00,86,0.0116279069767441,0,0.0036134284
17348,15,9,2442.29,271.36555555555555,2010-03-10 12:13:00,640,0.0140625,0,0.21504469
17349,179,5,772.41,154.482,2010-03-18 14:26:00,631,0.0079239302694136,1,0.60298723
17350,8,7,1893.701,270.5287142857143,2010-02-01 15:38:00,676,0.0103550295857988,0,0.5195922
17351,36,12,1988.23,165.6858333333333,2009-12-10 18:43:00,729,0.0164609053497942,0,0.27358353
17352,696,1,36.25,36.25,2010-01-12 16:13:00,696,0.0014367816091954,1,0.99881256
17353,129,4,3242.0,810.5,2010-03-25 12:52:00,624,0.0064102564102564,1,0.6953287
17354,51,4,3133.96,783.49,2010-10-07 13:22:00,428,0.0093457943925233,0,0.27877244
17355,386,1,273.31,273.31,2010-11-18 13:18:00,386,0.0025906735751295,1,0.9992938
17356,312,5,946.47,189.294,2010-01-20 12:14:00,689,0.0072568940493468,1,0.6143112
17357,24,2,384.39,192.195,2011-11-15 16:29:00,24,0.0833333333333333,0,0.00090310466
17358,303,5,861.01,172.202,2010-02-24 16:42:00,653,0.007656967840735,1,0.5463079
17359,11,2,284.46,142.23,2010-03-01 14:48:00,648,0.0030864197530864,0,0.8918129
17360,17,6,1200.51,200.085,2010-10-01 12:07:00,435,0.0137931034482758,0,0.23249221
17361,49,5,871.7900000000001,174.358,2010-02-01 14:30:00,676,0.007396449704142,0,0.60445297
17362,239,7,1024.04,146.29142857142855,2010-01-06 10:53:00,703,0.0099573257467994,1,0.5756629
17363,395,3,920.46,306.82,2010-11-02 17:25:00,402,0.0074626865671641,1,0.45701942
17364,1,28,11972.92,427.6042857142857,2009-12-07 15:28:00,732,0.0382513661202185,0,0.04148702
17365,13,15,8184.49,545.6326666666666,2010-02-01 11:56:00,677,0.0221565731166912,0,0.09748288
17366,432,2,1077.24,538.62,2010-09-09 19:46:00,456,0.0043859649122807,1,0.6227448
17367,238,1,167.55,167.55,2011-04-15 14:21:00,238,0.0042016806722689,1,0.9986732
17368,23,14,2758.29,197.0207142857143,2009-12-15 17:45:00,724,0.0193370165745856,0,0.13909572
17369,456,1,979.2,979.2,2010-09-10 09:49:00,456,0.0021929824561403,1,0.99868673
17370,73,4,446.18,111.545,2011-06-23 11:50:00,170,0.0235294117647058,0,0.118874095
17371,17,6,655.37,109.22833333333334,2009-12-08 12:25:00,732,0.0081967213114754,0,0.6142544
17372,41,28,4347.31,155.26107142857146,2009-12-03 18:41:00,736,0.0380434782608695,0,0.0588921
17373,40,7,1167.5,166.78571428571428,2010-02-28 14:17:00,649,0.0107858243451463,0,0.51680917
17374,219,3,727.11,242.37,2010-11-09 17:14:00,395,0.0075949367088607,1,0.42495626
17375,199,4,660.55,165.1375,2010-10-04 09:14:00,432,0.0092592592592592,1,0.5182674
17376,71,4,453.64,113.41,2010-07-05 11:11:00,523,0.0076481835564053,0,0.57176113
17377,24,78,17644.27,226.20858974358976,2009-12-02 12:39:00,738,0.1056910569105691,0,0.009186577
17378,374,1,10.95,10.95,2010-11-30 18:46:00,374,0.0026737967914438,1,0.99909425
17379,11,1,389.72,389.72,2011-11-28 13:56:00,11,0.0909090909090909,0,0.00088519655
17380,434,3,645.0,215.0,2010-06-23 11:24:00,535,0.005607476635514,1,0.7311635
17381,9,38,36398.65,957.8592105263158,2010-06-09 12:55:00,548,0.0693430656934306,0,0.019505326
17382,65,8,902.28,112.785,2010-05-19 11:33:00,570,0.0140350877192982,0,0.5497569
17383,4,2,304.09000000000003,152.04500000000002,2010-09-12 14:54:00,453,0.0044150110375275,0,0.66953284
17384,19,3,507.55,169.18333333333334,2010-08-29 16:01:00,467,0.006423982869379,0,0.7283379
17385,15,1,256.11,256.11,2011-11-25 11:02:00,15,0.0666666666666666,0,0.0006115323
17386,8,7,2812.77,401.82428571428574,2010-11-19 13:40:00,385,0.0181818181818181,0,0.08821497
17387,20,2,746.81,373.405,2011-11-06 11:25:00,34,0.0588235294117647,0,0.0017365235
17388,78,11,2675.37,243.21545454545452,2009-12-10 11:45:00,730,0.0150684931506849,0,0.17094702
17389,1,61,57215.33,937.9562295081968,2009-12-04 12:06:00,736,0.0828804347826086,0,0.008277276
17390,421,1,149.3,149.3,2010-10-15 11:29:00,421,0.002375296912114,1,0.99938893
17391,164,2,508.8,254.4,2011-06-28 12:21:00,165,0.0121212121212121,1,0.5333229
17392,307,3,585.92,195.30666666666664,2010-09-15 16:17:00,450,0.0066666666666666,1,0.48917958
17393,411,2,381.15,190.575,2010-08-08 15:53:00,488,0.0040983606557377,1,0.81662667
17394,219,1,203.87,203.87,2011-05-04 13:22:00,219,0.0045662100456621,1,0.99857175
17395,508,1,97.5,97.5,2010-07-19 15:34:00,508,0.0019685039370078,1,0.99926144
17396,39,14,8409.6,600.6857142857143,2010-09-24 13:04:00,441,0.0317460317460317,0,0.030990582
17397,22,3,1198.28,399.4266666666667,2010-10-19 13:20:00,416,0.0072115384615384,0,0.26527542
17398,115,3,653.38,217.7933333333333,2011-03-29 13:04:00,255,0.0117647058823529,1,0.49091017
17400,126,8,4623.28,577.91,2009-12-17 15:41:00,722,0.0110803324099723,1,0.34237298
17401,541,1,114.85,114.85,2010-06-16 16:54:00,541,0.0018484288354898,1,0.99937445
17402,5,23,4635.56,201.5460869565217,2009-12-16 17:40:00,723,0.0318118948824343,0,0.04916873
17403,36,2,382.87,191.435,2010-09-15 12:29:00,451,0.0044345898004434,0,0.5749455
17404,4,23,47781.12,2077.44,2010-01-07 11:31:00,702,0.0327635327635327,0,0.065609775
17405,1,3,1031.41,343.80333333333334,2011-07-12 14:17:00,150,0.02,0,0.062721506
17406,333,13,4186.95,322.0730769230769,2009-12-06 13:45:00,733,0.0177353342428376,1,0.16381687
17407,412,1,552.9,552.9,2010-10-24 11:57:00,412,0.0024271844660194,1,0.9992349
17408,163,3,316.09000000000003,105.36333333333334,2010-07-13 14:02:00,514,0.0058365758754863,1,0.8114555
17409,185,10,7793.51,779.351,2009-12-11 12:17:00,729,0.0137174211248285,1,0.2212089
17410,16,5,1214.72,242.944,2011-05-08 15:21:00,215,0.0232558139534883,0,0.05425906
17411,12,5,1425.38,285.076,2009-12-03 12:02:00,737,0.0067842605156037,0,0.5399936
17412,3,16,4220.22,263.76375,2009-12-02 13:51:00,737,0.0217096336499321,0,0.10677078
17413,405,2,560.14,280.07,2010-05-19 11:11:00,570,0.0035087719298245,1,0.8558817
17414,44,6,2249.52,374.92,2009-12-03 16:49:00,736,0.0081521739130434,0,0.4649235
17415,80,1,507.84,507.84,2011-09-21 12:50:00,80,0.0125,0,0.005842112
17416,30,22,17298.45,786.2931818181819,2009-12-14 16:29:00,725,0.0303448275862068,0,0.07765274
17417,549,1,164.18,164.18,2010-06-09 10:00:00,549,0.0018214936247723,1,0.9993617
17418,42,3,670.0600000000001,223.35333333333332,2010-11-17 13:42:00,387,0.0077519379844961,0,0.44919732
17419,11,18,6126.25,340.34722222222223,2010-01-25 13:19:00,683,0.0263543191800878,0,0.09508104
17420,50,6,953.58,158.93,2010-11-03 13:09:00,401,0.0149625935162094,0,0.1437771
17421,386,3,1059.41,353.1366666666667,2009-12-04 15:43:00,735,0.0040816326530612,1,0.81180215
17422,16,11,3594.76,326.79636363636365,2010-06-23 10:19:00,535,0.0205607476635514,0,0.11408356
17423,46,3,1118.95,372.98333333333335,2010-11-11 12:26:00,394,0.0076142131979695,0,0.2662561
17425,19,2,759.1700000000001,379.585,2011-10-10 11:37:00,61,0.0327868852459016,0,0.001042111
17426,8,13,8077.77,621.3669230769231,2010-02-17 13:39:00,660,0.0196969696969696,0,0.123030394
17427,72,1,100.8,100.8,2011-09-29 11:29:00,72,0.0138888888888888,0,0.005143843
17428,1,45,31466.76,699.2613333333334,2009-12-01 17:28:00,738,0.0609756097560975,0,0.06268237
17429,128,5,1357.46,271.492,2010-10-06 12:30:00,430,0.0116279069767441,1,0.30175918
17430,33,4,622.57,155.6425,2010-08-17 11:52:00,480,0.0083333333333333,0,0.63140213
17431,313,1,403.3,403.3,2011-01-30 14:36:00,313,0.0031948881789137,1,0.99833715
17432,18,9,1728.99,192.11,2009-12-03 19:13:00,736,0.0122282608695652,0,0.33132488
17433,88,2,569.96,284.98,2010-11-19 13:37:00,385,0.0051948051948051,0,0.48838305
17434,2,7,2373.82,339.1171428571429,2011-09-15 13:54:00,85,0.0823529411764705,0,0.0009970684
17435,411,1,331.35,331.35,2010-10-24 13:55:00,411,0.0024330900243309,1,0.99938023
17436,2,5,534.0600000000001,106.812,2009-12-07 12:31:00,733,0.0068212824010914,0,0.65629363
17437,530,1,369.68,369.68,2010-06-28 11:11:00,530,0.0018867924528301,1,0.99907327
17438,254,5,1422.77,284.554,2010-03-08 16:53:00,641,0.0078003120124804,1,0.570848
17439,656,1,325.74,325.74,2010-02-22 12:48:00,656,0.0015243902439024,1,0.9990312
17440,157,4,323.58,80.895,2010-06-08 14:40:00,549,0.0072859744990892,1,0.74168795
17441,732,1,293.35,293.35,2009-12-07 13:32:00,732,0.0013661202185792,1,0.9987286
17442,37,15,4620.3,308.02000000000004,2010-02-15 15:54:00,662,0.0226586102719033,0,0.092998825
17443,220,1,534.24,534.24,2011-05-04 10:47:00,220,0.0045454545454545,1,0.9981431
17444,148,3,2940.04,980.0133333333332,2011-06-20 09:04:00,173,0.0173410404624277,1,0.2653962
17446,177,2,120.9,60.45,2011-02-02 14:40:00,310,0.0064516129032258,1,0.86540216
17447,40,2,541.53,270.765,2011-09-29 10:10:00,72,0.0277777777777777,0,0.0019878498
17448,497,46,14523.67,315.7319565217391,2010-03-04 17:29:00,645,0.0713178294573643,1,0.008943485
17449,2,13,4868.15,374.4730769230769,2009-12-09 14:16:00,730,0.0178082191780821,0,0.1085807
17450,8,51,244784.25,4799.691176470588,2010-09-27 16:59:00,438,0.1164383561643835,0,0.0078029647
17451,1,7,1721.4,245.9142857142857,2011-08-26 11:54:00,106,0.0660377358490566,0,0.0040677125
17453,18,2,486.72,243.36,2011-10-06 17:02:00,64,0.03125,0,0.0014991587
17454,192,10,1547.94,154.794,2010-01-15 15:40:00,693,0.0144300144300144,1,0.44732717
17455,204,1,131.7,131.7,2011-05-20 12:31:00,204,0.0049019607843137,1,0.9983841
17456,365,2,975.56,487.78,2010-09-09 15:28:00,456,0.0043859649122807,1,0.6030982
17457,127,14,5984.81,427.4864285714286,2009-12-07 14:52:00,732,0.0191256830601092,1,0.11376107
17458,15,2,529.58,264.79,2010-11-23 11:43:00,382,0.0052356020942408,0,0.48838305
17459,43,2,657.3,328.65,2011-10-10 17:00:00,60,0.0333333333333333,0,0.0014177448
17460,94,16,2157.9700000000003,134.87312500000002,2010-01-22 13:25:00,686,0.0233236151603498,1,0.3755516
17461,23,3,735.82,245.2733333333333,2011-11-10 12:01:00,30,0.1,0,0.00071384566
17462,60,2,675.69,337.845,2011-02-28 17:01:00,284,0.0070422535211267,0,0.50421757
17463,16,7,2535.26,362.18,2010-04-29 17:57:00,589,0.0118845500848896,0,0.28891608
